Date_Time,NetRad_Wm2,Pressure_kPa,AirTemp1_C,AirTemp2_C,RelHumidity,WindSpeed_kph,WindDirection_Degrees,WindGust_kph,PPT_mm,NetRad_sw_Wm2,SolarRad_Wm2,SoilTemp_C,NetRad_lw_Wm2,SurfaceLevel_mm,OutRad_sw_Wm2,OutRad_lw_Wm2,InRad_lw_Wm2,timeMST,TIMESTAMP_UTC,Evaporation_mm30min,CO2_kgm2s
16-Jul-2018 09:30:00,220.581666666667,87.4365553733335,29.9,30.7953703703704,20.3583333333333,14.564527,343.933333333333,20.6236921,0,356.985,620.275,28.4425925925926,-136.401666666667,1.27,263.321666666667,481.05,344.665,0.404513888888889,07/16/2018 15:30,0.000976822,2.57193e-09
16-Jul-2018 10:00:00,257.38,87.4365553733335,31.1092592592593,32.337962962963,18.9616666666667,6.7350879,60.2233333333333,8.87819233333333,0,404.866666666667,712.913333333333,28.5101851851852,-147.486666666667,1.43933333333333,308.02,491.731666666667,344.265,0.425347222222222,07/16/2018 16:00,0.001340633,9.41769e-10
16-Jul-2018 10:30:00,294.39,87.4365553733335,31.7768518518519,34.2444444444444,18.3883333333333,5.0613743,73.7166666666667,6.90138636666667,0,451.265,797.418333333333,28.6611111111111,-156.876666666667,1.524,346.113333333333,501.548333333333,344.656666666667,0.446180555555556,07/16/2018 16:30,0.000568465,-1.73703e-08
16-Jul-2018 11:00:00,329.551666666667,87.4196234300001,32.3787037037037,33.8787037037037,17.8316666666667,4.54906773333333,44.1616666666667,6.56878943333333,0,494.746666666667,872.54,28.9018518518518,-165.196666666667,1.73566666666667,377.771666666667,511.536666666667,346.343333333333,0.467013888888889,07/16/2018 17:00,0.000627763,-2.93968e-08
16-Jul-2018 11:30:00,354.03,87.4252674111112,33.0777777777778,34.8157407407407,17.1566666666667,3.62637946666667,67.715,5.77484836666667,0,526.476666666667,934.586666666667,29.2046296296296,-172.448333333333,1.778,408.318333333333,522.025,349.51,0.487847222222222,07/16/2018 17:30,0.000426765,-4.90305e-08
16-Jul-2018 12:00:00,372.015,87.4252674111112,34.712037037037,37.0490740740741,16.0183333333333,3.42252973333333,55.7533333333333,5.88750216666667,0,552.786666666667,983.543333333333,29.5333333333333,-180.771666666667,1.778,430.876666666667,532.426666666667,351.578333333333,0.508680555555556,07/16/2018 18:00,0.000153289,-6.46101e-08
16-Jul-2018 12:30:00,401.833333333333,87.4026914866668,33.2259259259259,35.3398148148148,17.135,8.58046443333333,71.5266666666667,13.0812519666667,0,575.575,1023.01833333333,29.9083333333333,-173.738333333333,2.032,447.415,533.595,359.878333333333,0.529513888888889,07/16/2018 18:30,-0.000141836,-9.71945e-08
16-Jul-2018 13:00:00,411.226666666667,87.3688276000001,33.4972222222222,36.1759259259259,16.7466666666667,8.4731751,81.5616666666667,13.2582793666667,0,587.521666666667,1045.13,30.3768518518519,-176.295,2.032,457.623333333333,538.718333333333,362.475,0.550347222222222,07/16/2018 19:00,-0.000249208,-1.18883e-07
16-Jul-2018 13:30:00,408.803333333333,87.3349637133334,33.8814814814815,36.6314814814815,16.3466666666667,7.9581863,91.4783333333333,12.2336662333333,0,588.656666666667,1048.70166666667,30.9064814814815,-179.856666666667,2.24366666666667,460.073333333333,544.59,364.763333333333,0.571180555555556,07/16/2018 19:30,-9.92106e-05,-1.24066e-07
16-Jul-2018 14:00:00,394.838333333333,87.3010998266668,34.5907407407407,37.5111111111111,15.7833333333333,5.954558,107.8,9.87061866666667,0,578.74,1037.64,31.4638888888889,-183.901666666667,2.286,458.916666666667,551.075,367.128333333333,0.592013888888889,07/16/2018 20:00,-0.000320051,-1.18894e-07
16-Jul-2018 14:30:00,377.788333333333,87.2728799211112,35.237037037037,38.3333333333333,15.34,5.59782096666667,116.748333333333,8.88623903333333,0,563.346666666667,1011.96666666667,32.025,-185.558333333333,2.49766666666667,448.67,555.593333333333,370.038333333333,0.612847222222222,07/16/2018 20:30,-9.00706e-05,-8.37656e-08
16-Jul-2018 15:00:00,357.636666666667,87.2277280722223,35.087962962963,37.4851851851852,15.355,6.35152853333333,112.423333333333,10.2354024,0,541.866666666667,971.181666666667,32.575,-184.233333333333,2.54,429.333333333333,555.326666666667,371.116666666667,0.633680555555556,07/16/2018 21:00,-0.00071616,-1.20985e-07
16-Jul-2018 15:30:00,335.016666666667,87.1769322422223,35.3861111111111,37.3981481481481,15.1766666666667,7.57462693333333,104.941666666667,11.4424074,0,516.048333333333,924.835,33.1009259259259,-181.031666666667,2.54,408.828333333333,553.508333333333,372.513333333333,0.654513888888889,07/16/2018 21:30,-0.000267185,-1.20329e-07
16-Jul-2018 16:00:00,301.665,87.1317803933334,35.862037037037,37.9037037037037,14.5716666666667,5.2866819,107.093333333333,9.29662073333333,0,481.108333333333,865.721666666667,33.5099867724868,-179.445,2.75166666666667,384.57,554.195,374.73,0.675347222222222,07/16/2018 22:00,4.77143e-06,-1.34685e-07
16-Jul-2018 16:30:00,259.19,87.1261364122224,36.3527777777778,38.1203703703704,14.31,6.26301483333333,70.425,10.3024582333333,0,434.273333333333,780.895,33.5487103174603,-175.085,2.794,346.611666666667,550.933333333333,375.785,0.696180555555556,07/16/2018 22:30,-0.000315568,-9.69117e-08
16-Jul-2018 17:00:00,214.456666666667,87.0922725255557,35.8981481481481,37.7796296296296,14.5216666666667,8.76822076666667,83.77,13.2690083,0,381.991666666667,691.533333333333,33.5475198412698,-167.53,2.87866666666667,309.363333333333,544.615,377.041666666667,0.717013888888889,07/16/2018 23:00,0.00036143,-9.28463e-08
16-Jul-2018 17:30:00,168.225,87.0640526200001,35.6287037037037,36.2555555555556,14.6783333333333,14.644994,42.9233333333333,18.5986059333333,0,329.23,594.446666666667,33.5463293650794,-161.006666666667,3.048,265.141666666667,535.423333333333,374.443333333333,0.737847222222222,07/16/2018 23:30,0.000688944,-1.16005e-07
16-Jul-2018 18:00:00,120.43,87.0471206766668,35.4712962962963,36.0814814814815,14.6333333333333,16.4474548,46.7883333333333,20.4413002333333,0,275.051666666667,499.556666666667,33.5451388888889,-154.618333333333,3.21733333333333,224.45,528.751666666667,374.136666666667,0.758680555555556,07/17/2018 00:00,0.000810512,-1.21368e-07
16-Jul-2018 18:30:00,-6.865,87.0301887333334,35.2194444444444,35.8092592592593,14.8983333333333,13.277055,57.69,18.1587196666667,0,134.376666666667,251.853333333333,33.5439484126984,-141.243333333333,3.302,117.305,519.741666666667,378.453333333333,0.779513888888889,07/17/2018 00:30,0.000912479,-9.34923e-08
16-Jul-2018 19:00:00,-63.495,87.0358327144446,34.6425925925926,35.0027777777778,16.6716666666667,11.0642125,49.7166666666667,14.2721635666667,0,22.8983333333333,47.6966666666667,33.5427579365079,-86.39,3.51366666666667,24.7616666666667,510.388333333333,423.96,0.800347222222222,07/17/2018 01:00,0.001060694,-4.26643e-08
16-Jul-2018 19:30:00,-67.33,87.0640526200001,32.7518518518519,32.8759259259259,22.715,33.4474496666667,19.6666666666667,40.6948441333333,0,2.5,8.38666666666667,33.5415674603175,-69.8316666666667,3.556,5.875,497.193333333333,427.351666666667,0.821180555555556,07/17/2018 01:30,0.019780708,6.31313e-08
16-Jul-2018 20:00:00,-44.0233333333333,87.2559479777779,29.5203703703704,28.4398148148148,35.905,23.3890746666667,171.088333333333,34.3889135666667,5.842,-11.805,1.78,33.540376984127,-32.2183333333333,3.556,10.2166666666667,457.71,425.48,0.842013888888889,07/17/2018 02:00,0.02079541,4.43982e-08
16-Jul-2018 20:30:00,-31.2183333333333,87.2390160344446,28.1398148148148,26.7009259259259,34.2033333333333,28.3270662333333,72.7283333333333,40.9791608666667,0.508,-7.07,3.68,33.5207010582011,-24.1483333333333,3.556,10.5866666666667,440.87,416.685,0.862847222222222,07/17/2018 02:30,0.032517176,3.05925366666667e-08
16-Jul-2018 21:00:00,-33.995,87.2277280722223,28.2148148148148,28.387962962963,40.6133333333333,20.9294667,47.8533333333333,24.7999294,0,-3.195,0.205,33.0203703703704,-30.8,3.556,2.315,453.625,422.85,0.883680555555556,07/17/2018 03:00,0.044238942,1.67868733333333e-08
16-Jul-2018 21:30:00,-45.48,87.2503039966668,28.1842592592593,28.5083333333333,39.815,18.9768008333333,185.135,22.6273204,0,-2.52833333333333,0,32.337037037037,-42.9483333333333,3.556,0.4,454.198333333333,411.24,0.904513888888889,07/17/2018 03:30,0.047303718,2.98121e-09
